Dog Name,Count,Rank,Date
#REF!,1,1267,10/11/2017 12:00:00 AM
#REF!,1,1267,10/11/2017 12:00:00 AM
#REF!,1,1267,10/11/2017 12:00:00 AM
#REF!,1,1267,10/11/2017 12:00:00 AM
#REF!,1,1267,10/11/2017 12:00:00 AM
#REF!,1,1267,10/11/2017 12:00:00 AM
#REF!,1,1267,10/11/2017 12:00:00 AM
#REF!,1,1267,10/11/2017 12:00:00 AM
#REF!,1,1267,10/11/2017 12:00:00 AM
#REF!,1,1267,10/11/2017 12:00:00 AM
#REF!,1,1267,10/11/2017 12:00:00 AM
#REF!,1,1267,10/11/2017 12:00:00 AM
#REF!,1,1267,10/11/2017 12:00:00 AM
#REF!,1,1267,10/11/2017 12:00:00 AM
#REF!,1,1267,10/11/2017 12:00:00 AM
#REF!,1,1267,10/11/2017 12:00:00 AM
#REF!,1,1267,10/11/2017 12:00:00 AM
#REF!,1,1267,10/11/2017 12:00:00 AM
#REF!,1,1267,10/11/2017 12:00:00 AM
#REF!,1,1267,10/11/2017 12:00:00 AM
#REF!,1,1267,10/11/2017 12:00:00 AM
#REF!,1,1267,10/11/2017 12:00:00 AM
#REF!,1,1267,10/11/2017 12:00:00 AM
#REF!,1,1267,10/11/2017 12:00:00 AM
#REF!,1,1267,10/11/2017 12:00:00 AM
#REF!,1,1267,10/11/2017 12:00:00 AM
#REF!,1,1267,10/11/2017 12:00:00 AM
#REF!,1,1267,10/11/2017 12:00:00 AM
#REF!,1,1267,10/11/2017 12:00:00 AM
#REF!,1,1267,10/11/2017 12:00:00 AM
#REF!,1,1267,10/11/2017 12:00:00 AM
#REF!,1,1267,10/11/2017 12:00:00 AM
#REF!,1,1267,10/11/2017 12:00:00 AM
#REF!,1,1267,10/11/2017 12:00:00 AM
#REF!,1,1267,10/11/2017 12:00:00 AM
#REF!,1,1267,10/11/2017 12:00:00 AM
#REF!,1,1267,10/11/2017 12:00:00 AM
#REF!,1,1267,10/11/2017 12:00:00 AM
#REF!,1,1267,10/11/2017 12:00:00 AM
#REF!,1,1267,10/11/2017 12:00:00 AM
#REF!,1,1267,10/11/2017 12:00:00 AM
#REF!,1,1267,10/11/2017 12:00:00 AM
#REF!,1,1267,10/11/2017 12:00:00 AM
#REF!,1,1267,10/11/2017 12:00:00 AM
#REF!,1,1267,10/11/2017 12:00:00 AM
#REF!,1,1267,10/11/2017 12:00:00 AM
#REF!,1,1267,10/11/2017 12:00:00 AM
#REF!,1,1267,10/11/2017 12:00:00 AM
#REF!,1,1267,10/11/2017 12:00:00 AM
#REF!,1,1267,10/11/2017 12:00:00 AM
#REF!,1,1267,10/11/2017 12:00:00 AM
#REF!,1,1267,10/11/2017 12:00:00 AM
#REF!,1,1267,10/11/2017 12:00:00 AM
#REF!,1,1267,10/11/2017 12:00:00 AM
#REF!,1,1267,10/11/2017 12:00:00 AM
#REF!,1,1267,10/11/2017 12:00:00 AM
#REF!,1,1267,10/11/2017 12:00:00 AM
#REF!,1,1267,10/11/2017 12:00:00 AM
#REF!,1,1267,10/11/2017 12:00:00 AM
#REF!,1,1267,10/11/2017 12:00:00 AM
#REF!,1,1267,10/11/2017 12:00:00 AM
#REF!,1,1267,10/11/2017 12:00:00 AM
#REF!,1,1267,10/11/2017 12:00:00 AM
#REF!,1,1267,10/11/2017 12:00:00 AM
#REF!,1,1267,10/11/2017 12:00:00 AM
#REF!,1,1267,10/11/2017 12:00:00 AM
#REF!,1,1267,10/11/2017 12:00:00 AM
#REF!,1,1267,10/11/2017 12:00:00 AM
#REF!,1,1267,10/11/2017 12:00:00 AM
#REF!,1,1267,10/11/2017 12:00:00 AM
#REF!,1,1267,10/11/2017 12:00:00 AM
#REF!,1,1267,10/11/2017 12:00:00 AM
#REF!,1,1267,10/11/2017 12:00:00 AM
#REF!,1,1267,10/11/2017 12:00:00 AM
#REF!,1,1267,10/11/2017 12:00:00 AM
#REF!,1,1267,10/11/2017 12:00:00 AM
#REF!,1,1267,10/11/2017 12:00:00 AM
#REF!,1,1267,10/11/2017 12:00:00 AM
#REF!,1,1267,10/11/2017 12:00:00 AM
#REF!,1,1267,10/11/2017 12:00:00 AM
#REF!,1,1267,10/11/2017 12:00:00 AM
#REF!,1,1267,10/11/2017 12:00:00 AM
#REF!,1,1267,10/11/2017 12:00:00 AM
#REF!,1,1267,10/11/2017 12:00:00 AM
#REF!,1,1267,10/11/2017 12:00:00 AM
#REF!,1,1267,10/11/2017 12:00:00 AM
#REF!,1,1267,10/11/2017 12:00:00 AM
#REF!,1,1267,10/11/2017 12:00:00 AM
#REF!,1,1267,10/11/2017 12:00:00 AM
#REF!,1,1267,10/11/2017 12:00:00 AM
#REF!,1,1267,10/11/2017 12:00:00 AM
#REF!,1,1267,10/11/2017 12:00:00 AM
#REF!,1,1267,10/11/2017 12:00:00 AM
#REF!,1,1267,10/11/2017 12:00:00 AM
#REF!,1,1267,10/11/2017 12:00:00 AM
#REF!,1,1267,10/11/2017 12:00:00 AM
#REF!,1,1267,10/11/2017 12:00:00 AM
#REF!,1,1267,10/11/2017 12:00:00 AM
#REF!,1,1267,10/11/2017 12:00:00 AM
#REF!,1,1267,10/11/2017 12:00:00 AM
#REF!,1,1267,10/11/2017 12:00:00 AM
#REF!,1,1267,10/11/2017 12:00:00 AM
#REF!,1,1267,10/11/2017 12:00:00 AM
#REF!,1,1267,10/11/2017 12:00:00 AM
#REF!,1,1267,10/11/2017 12:00:00 AM
#REF!,1,1267,10/11/2017 12:00:00 AM
#REF!,1,1267,10/11/2017 12:00:00 AM
#REF!,1,1267,10/11/2017 12:00:00 AM
#REF!,1,1267,10/11/2017 12:00:00 AM
#REF!,1,1267,10/11/2017 12:00:00 AM
#REF!,1,1267,10/11/2017 12:00:00 AM
#REF!,1,1267,10/11/2017 12:00:00 AM
#REF!,1,1267,10/11/2017 12:00:00 AM
#REF!,1,1267,10/11/2017 12:00:00 AM
#REF!,1,1267,10/11/2017 12:00:00 AM
#REF!,1,1267,10/11/2017 12:00:00 AM
#REF!,1,1267,10/11/2017 12:00:00 AM
#REF!,1,1267,10/11/2017 12:00:00 AM
#REF!,1,1267,10/11/2017 12:00:00 AM
#REF!,1,1267,10/11/2017 12:00:00 AM
#REF!,1,1267,10/11/2017 12:00:00 AM
#REF!,1,1267,10/11/2017 12:00:00 AM
#REF!,1,1267,10/11/2017 12:00:00 AM
#REF!,1,1267,10/11/2017 12:00:00 AM
#REF!,1,1267,10/11/2017 12:00:00 AM
#REF!,1,1267,10/11/2017 12:00:00 AM
#REF!,1,1267,10/11/2017 12:00:00 AM
#REF!,1,1267,10/11/2017 12:00:00 AM
#REF!,1,1267,10/11/2017 12:00:00 AM
#REF!,1,1267,10/11/2017 12:00:00 AM
#REF!,1,1267,10/11/2017 12:00:00 AM
#REF!,1,1267,10/11/2017 12:00:00 AM
#REF!,1,1267,10/11/2017 12:00:00 AM
#REF!,1,1267,10/11/2017 12:00:00 AM
#REF!,1,1267,10/11/2017 12:00:00 AM
#REF!,1,1267,10/11/2017 12:00:00 AM
#REF!,1,1267,10/11/2017 12:00:00 AM
#REF!,1,1267,10/11/2017 12:00:00 AM
#REF!,1,1267,10/11/2017 12:00:00 AM
#REF!,1,1267,10/11/2017 12:00:00 AM
#REF!,1,1267,10/11/2017 12:00:00 AM
#REF!,1,1267,10/11/2017 12:00:00 AM
#REF!,1,1267,10/11/2017 12:00:00 AM
#REF!,1,1267,10/11/2017 12:00:00 AM
#REF!,1,1267,10/11/2017 12:00:00 AM
#REF!,1,1267,10/11/2017 12:00:00 AM
#REF!,1,1267,10/11/2017 12:00:00 AM
#REF!,1,1267,10/11/2017 12:00:00 AM
#REF!,1,1267,10/11/2017 12:00:00 AM
#REF!,1,1267,10/11/2017 12:00:00 AM
#REF!,1,1267,10/11/2017 12:00:00 AM
#REF!,1,1267,10/11/2017 12:00:00 AM
#REF!,1,1267,10/11/2017 12:00:00 AM
#REF!,1,1267,10/11/2017 12:00:00 AM
#REF!,1,1267,10/11/2017 12:00:00 AM
#REF!,1,1267,10/11/2017 12:00:00 AM
#REF!,1,1267,10/11/2017 12:00:00 AM
#REF!,1,1267,10/11/2017 12:00:00 AM
#REF!,1,1267,10/11/2017 12:00:00 AM
#REF!,1,1267,10/11/2017 12:00:00 AM
#REF!,1,1267,10/11/2017 12:00:00 AM
#REF!,1,1267,10/11/2017 12:00:00 AM
#REF!,1,1267,10/11/2017 12:00:00 AM
#REF!,1,1267,10/11/2017 12:00:00 AM
#REF!,1,1267,10/11/2017 12:00:00 AM
#REF!,1,1267,10/11/2017 12:00:00 AM
#REF!,1,1267,10/11/2017 12:00:00 AM
#REF!,1,1267,10/11/2017 12:00:00 AM
#REF!,1,1267,10/11/2017 12:00:00 AM
#REF!,1,1267,10/11/2017 12:00:00 AM
#REF!,1,1267,10/11/2017 12:00:00 AM
#REF!,1,1267,10/11/2017 12:00:00 AM
#REF!,1,1267,10/11/2017 12:00:00 AM
#REF!,1,1267,10/11/2017 12:00:00 AM
#REF!,1,1267,10/11/2017 12:00:00 AM
#REF!,1,1267,10/11/2017 12:00:00 AM
#REF!,1,1267,10/11/2017 12:00:00 AM
#REF!,1,1267,10/11/2017 12:00:00 AM
#REF!,1,1267,10/11/2017 12:00:00 AM
#REF!,1,1267,10/11/2017 12:00:00 AM
#REF!,1,1267,10/11/2017 12:00:00 AM
#REF!,1,1267,10/11/2017 12:00:00 AM
#REF!,1,1267,10/11/2017 12:00:00 AM
#REF!,1,1267,10/11/2017 12:00:00 AM
#REF!,1,1267,10/11/2017 12:00:00 AM
#REF!,1,1267,10/11/2017 12:00:00 AM
#REF!,1,1267,10/11/2017 12:00:00 AM
#REF!,1,1267,10/11/2017 12:00:00 AM
#REF!,1,1267,10/11/2017 12:00:00 AM
#REF!,1,1267,10/11/2017 12:00:00 AM
#REF!,1,1267,10/11/2017 12:00:00 AM
#REF!,1,1267,10/11/2017 12:00:00 AM
#REF!,1,1267,10/11/2017 12:00:00 AM
#REF!,1,1267,10/11/2017 12:00:00 AM
#REF!,1,1267,10/11/2017 12:00:00 AM
#REF!,1,1267,10/11/2017 12:00:00 AM
#REF!,1,1267,10/11/2017 12:00:00 AM
#REF!,1,1267,10/11/2017 12:00:00 AM
#REF!,1,1267,10/11/2017 12:00:00 AM
#REF!,1,1267,10/11/2017 12:00:00 AM
#REF!,1,1267,10/11/2017 12:00:00 AM
#REF!,1,1267,10/11/2017 12:00:00 AM
#REF!,1,1267,10/11/2017 12:00:00 AM
#REF!,1,1267,10/11/2017 12:00:00 AM
#REF!,1,1267,10/11/2017 12:00:00 AM
#REF!,1,1267,10/11/2017 12:00:00 AM
#REF!,1,1267,10/11/2017 12:00:00 AM
#REF!,1,1267,10/11/2017 12:00:00 AM
#REF!,1,1267,10/11/2017 12:00:00 AM
#REF!,1,1267,10/11/2017 12:00:00 AM
#REF!,1,1267,10/11/2017 12:00:00 AM
#REF!,1,1267,10/11/2017 12:00:00 AM
#REF!,1,1267,10/11/2017 12:00:00 AM
#REF!,1,1267,10/11/2017 12:00:00 AM
#REF!,1,1267,10/11/2017 12:00:00 AM
#REF!,1,1267,10/11/2017 12:00:00 AM
#REF!,1,1267,10/11/2017 12:00:00 AM
#REF!,1,1267,10/11/2017 12:00:00 AM
#REF!,1,1267,10/11/2017 12:00:00 AM
#REF!,1,1267,10/11/2017 12:00:00 AM
#REF!,1,1267,10/11/2017 12:00:00 AM
#REF!,1,1267,10/11/2017 12:00:00 AM
#REF!,1,1267,10/11/2017 12:00:00 AM
#REF!,1,1267,10/11/2017 12:00:00 AM
#REF!,1,1267,10/11/2017 12:00:00 AM
#REF!,1,1267,10/11/2017 12:00:00 AM
#REF!,1,1267,10/11/2017 12:00:00 AM
#REF!,1,1267,10/11/2017 12:00:00 AM
#REF!,1,1267,10/11/2017 12:00:00 AM
#REF!,1,1267,10/11/2017 12:00:00 AM
#REF!,1,1267,10/11/2017 12:00:00 AM
#REF!,1,1267,10/11/2017 12:00:00 AM
#REF!,1,1267,10/11/2017 12:00:00 AM
#REF!,1,1267,10/11/2017 12:00:00 AM
#REF!,1,1267,10/11/2017 12:00:00 AM
#REF!,1,1267,10/11/2017 12:00:00 AM
#REF!,1,1267,10/11/2017 12:00:00 AM
#REF!,1,1267,10/11/2017 12:00:00 AM
#REF!,1,1267,10/11/2017 12:00:00 AM
#REF!,1,1267,10/11/2017 12:00:00 AM
#REF!,1,1267,10/11/2017 12:00:00 AM
#REF!,1,1267,10/11/2017 12:00:00 AM
#REF!,1,1267,10/11/2017 12:00:00 AM
#REF!,1,1267,10/11/2017 12:00:00 AM
#REF!,1,1267,10/11/2017 12:00:00 AM
#REF!,1,1267,10/11/2017 12:00:00 AM
#REF!,1,1267,10/11/2017 12:00:00 AM
#REF!,1,1267,10/11/2017 12:00:00 AM
#REF!,1,1267,10/11/2017 12:00:00 AM
#REF!,1,1267,10/11/2017 12:00:00 AM
#REF!,1,1267,10/11/2017 12:00:00 AM
#REF!,1,1267,10/11/2017 12:00:00 AM
#REF!,1,1267,10/11/2017 12:00:00 AM
#REF!,1,1267,10/11/2017 12:00:00 AM
#REF!,1,1267,10/11/2017 12:00:00 AM
#REF!,1,1267,10/11/2017 12:00:00 AM
#REF!,1,1267,10/11/2017 12:00:00 AM
#REF!,1,1267,10/11/2017 12:00:00 AM
#REF!,1,1267,10/11/2017 12:00:00 AM
#REF!,1,1267,10/11/2017 12:00:00 AM
#REF!,1,1267,10/11/2017 12:00:00 AM
#REF!,1,1267,10/11/2017 12:00:00 AM
#REF!,1,1267,10/11/2017 12:00:00 AM
#REF!,1,1267,10/11/2017 12:00:00 AM
#REF!,1,1267,10/11/2017 12:00:00 AM
#REF!,1,1267,10/11/2017 12:00:00 AM
#REF!,1,1267,10/11/2017 12:00:00 AM
#REF!,1,1267,10/11/2017 12:00:00 AM
#REF!,1,1267,10/11/2017 12:00:00 AM
#REF!,1,1267,10/11/2017 12:00:00 AM
#REF!,1,1267,10/11/2017 12:00:00 AM
#REF!,1,1267,10/11/2017 12:00:00 AM
#REF!,1,1267,10/11/2017 12:00:00 AM
#REF!,1,1267,10/11/2017 12:00:00 AM
#REF!,1,1267,10/11/2017 12:00:00 AM
#REF!,1,1267,10/11/2017 12:00:00 AM
#REF!,1,1267,10/11/2017 12:00:00 AM
#REF!,1,1267,10/11/2017 12:00:00 AM
#REF!,1,1267,10/11/2017 12:00:00 AM
#REF!,1,1267,10/11/2017 12:00:00 AM
#REF!,1,1267,10/11/2017 12:00:00 AM
#REF!,1,1267,10/11/2017 12:00:00 AM
#REF!,1,1267,10/11/2017 12:00:00 AM
#REF!,1,1267,10/11/2017 12:00:00 AM
#REF!,1,1267,10/11/2017 12:00:00 AM
#REF!,1,1267,10/11/2017 12:00:00 AM
#REF!,1,1267,10/11/2017 12:00:00 AM
#REF!,1,1267,10/11/2017 12:00:00 AM
#REF!,1,1267,10/11/2017 12:00:00 AM
#REF!,1,1267,10/11/2017 12:00:00 AM
#REF!,1,1267,10/11/2017 12:00:00 AM
#REF!,1,1267,10/11/2017 12:00:00 AM
#REF!,1,1267,10/11/2017 12:00:00 AM
#REF!,1,1267,10/11/2017 12:00:00 AM
#REF!,1,1267,10/11/2017 12:00:00 AM
#REF!,1,1267,10/11/2017 12:00:00 AM
#REF!,1,1267,10/11/2017 12:00:00 AM
#REF!,1,1267,10/11/2017 12:00:00 AM
#REF!,1,1267,10/11/2017 12:00:00 AM
#REF!,1,1267,10/11/2017 12:00:00 AM
#REF!,1,1267,10/11/2017 12:00:00 AM
#REF!,1,1267,10/11/2017 12:00:00 AM
#REF!,1,1267,10/11/2017 12:00:00 AM
#REF!,1,1267,10/11/2017 12:00:00 AM
#REF!,1,1267,10/11/2017 12:00:00 AM
#REF!,1,1267,10/11/2017 12:00:00 AM
#REF!,1,1267,10/11/2017 12:00:00 AM
#REF!,1,1267,10/11/2017 12:00:00 AM
#REF!,1,1267,10/11/2017 12:00:00 AM
#REF!,1,1267,10/11/2017 12:00:00 AM
#REF!,1,1267,10/11/2017 12:00:00 AM
#REF!,1,1267,10/11/2017 12:00:00 AM
#REF!,1,1267,10/11/2017 12:00:00 AM
#REF!,1,1267,10/11/2017 12:00:00 AM
#REF!,1,1267,10/11/2017 12:00:00 AM
#REF!,1,1267,10/11/2017 12:00:00 AM
#REF!,1,1267,10/11/2017 12:00:00 AM
#REF!,1,1267,10/11/2017 12:00:00 AM
#REF!,1,1267,10/11/2017 12:00:00 AM
#REF!,1,1267,10/11/2017 12:00:00 AM
#REF!,1,1267,10/11/2017 12:00:00 AM
#REF!,1,1267,10/11/2017 12:00:00 AM
#REF!,1,1267,10/11/2017 12:00:00 AM
#REF!,1,1267,10/11/2017 12:00:00 AM
#REF!,1,1267,10/11/2017 12:00:00 AM
#REF!,1,1267,10/11/2017 12:00:00 AM
#REF!,1,1267,10/11/2017 12:00:00 AM
#REF!,1,1267,10/11/2017 12:00:00 AM
#REF!,1,1267,10/11/2017 12:00:00 AM
#REF!,1,1267,10/11/2017 12:00:00 AM
#REF!,1,1267,10/11/2017 12:00:00 AM
#REF!,1,1267,10/11/2017 12:00:00 AM
#REF!,1,1267,10/11/2017 12:00:00 AM
#REF!,1,1267,10/11/2017 12:00:00 AM
#REF!,1,1267,10/11/2017 12:00:00 AM
#REF!,1,1267,10/11/2017 12:00:00 AM
#REF!,1,1267,10/11/2017 12:00:00 AM
#REF!,1,1267,10/11/2017 12:00:00 AM
#REF!,1,1267,10/11/2017 12:00:00 AM
#REF!,1,1267,10/11/2017 12:00:00 AM
#REF!,1,1267,10/11/2017 12:00:00 AM
#REF!,1,1267,10/11/2017 12:00:00 AM
#REF!,1,1267,10/11/2017 12:00:00 AM
#REF!,1,1267,10/11/2017 12:00:00 AM
#REF!,1,1267,10/11/2017 12:00:00 AM
#REF!,1,1267,10/11/2017 12:00:00 AM
#REF!,1,1267,10/11/2017 12:00:00 AM
#REF!,1,1267,10/11/2017 12:00:00 AM
#REF!,1,1267,10/11/2017 12:00:00 AM
#REF!,1,1267,10/11/2017 12:00:00 AM
#REF!,1,1267,10/11/2017 12:00:00 AM
#REF!,1,1267,10/11/2017 12:00:00 AM
#REF!,1,1267,10/11/2017 12:00:00 AM
#REF!,1,1267,10/11/2017 12:00:00 AM
#REF!,1,1267,10/11/2017 12:00:00 AM
#REF!,1,1267,10/11/2017 12:00:00 AM
#REF!,1,1267,10/11/2017 12:00:00 AM
#REF!,1,1267,10/11/2017 12:00:00 AM
#REF!,1,1267,10/11/2017 12:00:00 AM
#REF!,1,1267,10/11/2017 12:00:00 AM
#REF!,1,1267,10/11/2017 12:00:00 AM
#REF!,1,1267,10/11/2017 12:00:00 AM
#REF!,1,1267,10/11/2017 12:00:00 AM
#REF!,1,1267,10/11/2017 12:00:00 AM
#REF!,1,1267,10/11/2017 12:00:00 AM
#REF!,1,1267,10/11/2017 12:00:00 AM
#REF!,1,1267,10/11/2017 12:00:00 AM
#REF!,1,1267,10/11/2017 12:00:00 AM
#REF!,1,1267,10/11/2017 12:00:00 AM
#REF!,1,1267,10/11/2017 12:00:00 AM
#REF!,1,1267,10/11/2017 12:00:00 AM
#REF!,1,1267,10/11/2017 12:00:00 AM
#REF!,1,1267,10/11/2017 12:00:00 AM
#REF!,1,1267,10/11/2017 12:00:00 AM
#REF!,1,1267,10/11/2017 12:00:00 AM
#REF!,1,1267,10/11/2017 12:00:00 AM
#REF!,1,1267,10/11/2017 12:00:00 AM
#REF!,1,1267,10/11/2017 12:00:00 AM
#REF!,1,1267,10/11/2017 12:00:00 AM
#REF!,1,1267,10/11/2017 12:00:00 AM
#REF!,1,1267,10/11/2017 12:00:00 AM
#REF!,1,1267,10/11/2017 12:00:00 AM
#REF!,1,1267,10/11/2017 12:00:00 AM
#REF!,1,1267,10/11/2017 12:00:00 AM
#REF!,1,1267,10/11/2017 12:00:00 AM
#REF!,1,1267,10/11/2017 12:00:00 AM
#REF!,1,1267,10/11/2017 12:00:00 AM
#REF!,1,1267,10/11/2017 12:00:00 AM
#REF!,1,1267,10/11/2017 12:00:00 AM
#REF!,1,1267,10/11/2017 12:00:00 AM
#REF!,1,1267,10/11/2017 12:00:00 AM
#REF!,1,1267,10/11/2017 12:00:00 AM
#REF!,1,1267,10/11/2017 12:00:00 AM
#REF!,1,1267,10/11/2017 12:00:00 AM
#REF!,1,1267,10/11/2017 12:00:00 AM
#REF!,1,1267,10/11/2017 12:00:00 AM
#REF!,1,1267,10/11/2017 12:00:00 AM
#REF!,1,1267,10/11/2017 12:00:00 AM
#REF!,1,1267,10/11/2017 12:00:00 AM
#REF!,1,1267,10/11/2017 12:00:00 AM
#REF!,1,1267,10/11/2017 12:00:00 AM
#REF!,1,1267,10/11/2017 12:00:00 AM
#REF!,1,1267,10/11/2017 12:00:00 AM
#REF!,1,1267,10/11/2017 12:00:00 AM
#REF!,1,1267,10/11/2017 12:00:00 AM
#REF!,1,1267,10/11/2017 12:00:00 AM
#REF!,1,1267,10/11/2017 12:00:00 AM
#REF!,1,1267,10/11/2017 12:00:00 AM
#REF!,1,1267,10/11/2017 12:00:00 AM
#REF!,1,1267,10/11/2017 12:00:00 AM
#REF!,1,1267,10/11/2017 12:00:00 AM
#REF!,1,1267,10/11/2017 12:00:00 AM
#REF!,1,1267,10/11/2017 12:00:00 AM
#REF!,1,1267,10/11/2017 12:00:00 AM
#REF!,1,1267,10/11/2017 12:00:00 AM
#REF!,1,1267,10/11/2017 12:00:00 AM
#REF!,1,1267,10/11/2017 12:00:00 AM
#REF!,1,1267,10/11/2017 12:00:00 AM
#REF!,1,1267,10/11/2017 12:00:00 AM
#REF!,1,1267,10/11/2017 12:00:00 AM
#REF!,1,1267,10/11/2017 12:00:00 AM
#REF!,1,1267,10/11/2017 12:00:00 AM
#REF!,1,1267,10/11/2017 12:00:00 AM
#REF!,1,1267,10/11/2017 12:00:00 AM
#REF!,1,1267,10/11/2017 12:00:00 AM
#REF!,1,1267,10/11/2017 12:00:00 AM
#REF!,1,1267,10/11/2017 12:00:00 AM
#REF!,1,1267,10/11/2017 12:00:00 AM
#REF!,1,1267,10/11/2017 12:00:00 AM
#REF!,1,1267,10/11/2017 12:00:00 AM
#REF!,1,1267,10/11/2017 12:00:00 AM
#REF!,1,1267,10/11/2017 12:00:00 AM
#REF!,1,1267,10/11/2017 12:00:00 AM
#REF!,1,1267,10/11/2017 12:00:00 AM
#REF!,1,1267,10/11/2017 12:00:00 AM
#REF!,1,1267,10/11/2017 12:00:00 AM
#REF!,1,1267,10/11/2017 12:00:00 AM
#REF!,1,1267,10/11/2017 12:00:00 AM
#REF!,1,1267,10/11/2017 12:00:00 AM
#REF!,1,1267,10/11/2017 12:00:00 AM
#REF!,1,1267,10/11/2017 12:00:00 AM
#REF!,1,1267,10/11/2017 12:00:00 AM
#REF!,1,1267,10/11/2017 12:00:00 AM
#REF!,1,1267,10/11/2017 12:00:00 AM
#REF!,1,1267,10/11/2017 12:00:00 AM
#REF!,1,1267,10/11/2017 12:00:00 AM
#REF!,1,1267,10/11/2017 12:00:00 AM
#REF!,1,1267,10/11/2017 12:00:00 AM
#REF!,1,1267,10/11/2017 12:00:00 AM
#REF!,1,1267,10/11/2017 12:00:00 AM
#REF!,1,1267,10/11/2017 12:00:00 AM
#REF!,1,1267,10/11/2017 12:00:00 AM
#REF!,1,1267,10/11/2017 12:00:00 AM
#REF!,1,1267,10/11/2017 12:00:00 AM
#REF!,1,1267,10/11/2017 12:00:00 AM
#REF!,1,1267,10/11/2017 12:00:00 AM
#REF!,1,1267,10/11/2017 12:00:00 AM
#REF!,1,1267,10/11/2017 12:00:00 AM
#REF!,1,1267,10/11/2017 12:00:00 AM
#REF!,1,1267,10/11/2017 12:00:00 AM
#REF!,1,1267,10/11/2017 12:00:00 AM
#REF!,1,1267,10/11/2017 12:00:00 AM
#REF!,1,1267,10/11/2017 12:00:00 AM
#REF!,1,1267,10/11/2017 12:00:00 AM
#REF!,1,1267,10/11/2017 12:00:00 AM
#REF!,1,1267,10/11/2017 12:00:00 AM
#REF!,1,1267,10/11/2017 12:00:00 AM
#REF!,1,1267,10/11/2017 12:00:00 AM
#REF!,1,1267,10/11/2017 12:00:00 AM
#REF!,1,1267,10/11/2017 12:00:00 AM
#REF!,1,1267,10/11/2017 12:00:00 AM
#REF!,1,1267,10/11/2017 12:00:00 AM
#REF!,1,1267,10/11/2017 12:00:00 AM
#REF!,1,1267,10/11/2017 12:00:00 AM
#REF!,1,1267,10/11/2017 12:00:00 AM
#REF!,1,1267,10/11/2017 12:00:00 AM
#REF!,1,1267,10/11/2017 12:00:00 AM
#REF!,1,1267,10/11/2017 12:00:00 AM
#REF!,1,1267,10/11/2017 12:00:00 AM
#REF!,1,1267,10/11/2017 12:00:00 AM
#REF!,1,1267,10/11/2017 12:00:00 AM
#REF!,1,1267,10/11/2017 12:00:00 AM
#REF!,1,1267,10/11/2017 12:00:00 AM
#REF!,1,1267,10/11/2017 12:00:00 AM
#REF!,1,1267,10/11/2017 12:00:00 AM
#REF!,1,1267,10/11/2017 12:00:00 AM
#REF!,1,1267,10/11/2017 12:00:00 AM
#REF!,1,1267,10/11/2017 12:00:00 AM
#REF!,1,1267,10/11/2017 12:00:00 AM
#REF!,1,1267,10/11/2017 12:00:00 AM
#REF!,1,1267,10/11/2017 12:00:00 AM
#REF!,1,1267,10/11/2017 12:00:00 AM
#REF!,1,1267,10/11/2017 12:00:00 AM
#REF!,1,1267,10/11/2017 12:00:00 AM
#REF!,1,1267,10/11/2017 12:00:00 AM
#REF!,1,1267,10/11/2017 12:00:00 AM
#REF!,1,1267,10/11/2017 12:00:00 AM
#REF!,1,1267,10/11/2017 12:00:00 AM
#REF!,1,1267,10/11/2017 12:00:00 AM
#REF!,1,1267,10/11/2017 12:00:00 AM
#REF!,1,1267,10/11/2017 12:00:00 AM
#REF!,1,1267,10/11/2017 12:00:00 AM
#REF!,1,1267,10/11/2017 12:00:00 AM
#REF!,1,1267,10/11/2017 12:00:00 AM
#REF!,1,1267,10/11/2017 12:00:00 AM
#REF!,1,1267,10/11/2017 12:00:00 AM
#REF!,1,1267,10/11/2017 12:00:00 AM
#REF!,1,1267,10/11/2017 12:00:00 AM
#REF!,1,1267,10/11/2017 12:00:00 AM
#REF!,1,1267,10/11/2017 12:00:00 AM
#REF!,1,1267,10/11/2017 12:00:00 AM
#REF!,1,1267,10/11/2017 12:00:00 AM
#REF!,1,1267,10/11/2017 12:00:00 AM
#REF!,1,1267,10/11/2017 12:00:00 AM
#REF!,1,1267,10/11/2017 12:00:00 AM
#REF!,1,1267,10/11/2017 12:00:00 AM
#REF!,1,1267,10/11/2017 12:00:00 AM
#REF!,1,1267,10/11/2017 12:00:00 AM
#REF!,1,1267,10/11/2017 12:00:00 AM
#REF!,1,1267,10/11/2017 12:00:00 AM
#REF!,1,1267,10/11/2017 12:00:00 AM
#REF!,1,1267,10/11/2017 12:00:00 AM
#REF!,1,1267,10/11/2017 12:00:00 AM
#REF!,1,1267,10/11/2017 12:00:00 AM
#REF!,1,1267,10/11/2017 12:00:00 AM
#REF!,1,1267,10/11/2017 12:00:00 AM
#REF!,1,1267,10/11/2017 12:00:00 AM
#REF!,1,1267,10/11/2017 12:00:00 AM
#REF!,1,1267,10/11/2017 12:00:00 AM
#REF!,1,1267,10/11/2017 12:00:00 AM
#REF!,1,1267,10/11/2017 12:00:00 AM
#REF!,1,1267,10/11/2017 12:00:00 AM
#REF!,1,1267,10/11/2017 12:00:00 AM
#REF!,1,1267,10/11/2017 12:00:00 AM
#REF!,1,1267,10/11/2017 12:00:00 AM
#REF!,1,1267,10/11/2017 12:00:00 AM
#REF!,1,1267,10/11/2017 12:00:00 AM
